Name,ShortName,LevelType,CityCode,ZipCode,MergerName,lng,Lat,Pinyin
新林区,新林,3,457,165000,中国-黑龙江省-大兴安岭地区-新林区,124.397983,51.67341,Xinlin
松岭区,松岭,3,457,165000,中国-黑龙江省-大兴安岭地区-松岭区,124.189713,51.985453,Songling
呼中区,呼中,3,457,165000,中国-黑龙江省-大兴安岭地区-呼中区,123.60009,52.03346,Huzhong
呼玛县,呼玛,3,457,165100,中国-黑龙江省-大兴安岭地区-呼玛县,126.66174,51.73112,Huma
塔河县,塔河,3,457,165200,中国-黑龙江省-大兴安岭地区-塔河县,124.70999,52.33431,Tahe
漠河县,漠河,3,457,165300,中国-黑龙江省-大兴安岭地区-漠河县,122.53759,52.97003,Mohe
上海,上海,1,,,中国-上海,121.472644,31.231706,Shanghai
上海市,上海,2,21,200000,中国-上海-上海市,121.472644,31.231706,Shanghai
黄浦区,黄浦,3,21,200001,中国-上海-上海市-黄浦区,121.49295,31.22337,Huangpu
徐汇区,徐汇,3,21,200030,中国-上海-上海市-徐汇区,121.43676,31.18831,Xuhui
长宁区,长宁,3,21,200050,中国-上海-上海市-长宁区,121.42462,31.22036,Changning
静安区,静安,3,21,200040,中国-上海-上海市-静安区,121.4444,31.22884,Jing'an
普陀区,普陀,3,21,200333,中国-上海-上海市-普陀区,121.39703,31.24951,Putuo
闸北区,闸北,3,21,200070,中国-上海-上海市-闸北区,121.44636,31.28075,Zhabei
虹口区,虹口,3,21,200086,中国-上海-上海市-虹口区,121.48162,31.27788,Hongkou
杨浦区,杨浦,3,21,200082,中国-上海-上海市-杨浦区,121.526,31.2595,Yangpu
闵行区,闵行,3,21,201100,中国-上海-上海市-闵行区,121.38162,31.11246,Minhang
宝山区,宝山,3,21,201900,中国-上海-上海市-宝山区,121.4891,31.4045,Baoshan
嘉定区,嘉定,3,21,201800,中国-上海-上海市-嘉定区,121.2655,31.37473,Jiading
浦东新区,浦东,3,21,200135,中国-上海-上海市-浦东新区,121.5447,31.22249,Pudong
金山区,金山,3,21,200540,中国-上海-上海市-金山区,121.34164,30.74163,Jinshan
松江区,松江,3,21,201600,中国-上海-上海市-松江区,121.22879,31.03222,Songjiang
青浦区,青浦,3,21,201700,中国-上海-上海市-青浦区,121.12417,31.14974,Qingpu
奉贤区,奉贤,3,21,201400,中国-上海-上海市-奉贤区,121.47412,30.9179,Fengxian
崇明县,崇明,3,21,202150,中国-上海-上海市-崇明县,121.39758,31.62278,Chongming
江苏省,江苏,1,,,中国-江苏省,118.767413,32.041544,Jiangsu
南京市,南京,2,25,210008,中国-江苏省-南京市,118.767413,32.041544,Nanjing
玄武区,玄武,3,25,210018,中国-江苏省-南京市-玄武区,118.79772,32.04856,Xuanwu
秦淮区,秦淮,3,25,210001,中国-江苏省-南京市-秦淮区,118.79815,32.01112,Qinhuai
建邺区,建邺,3,25,210004,中国-江苏省-南京市-建邺区,118.76641,32.03096,Jianye
鼓楼区,鼓楼,3,25,210009,中国-江苏省-南京市-鼓楼区,118.76974,32.06632,Gulou
浦口区,浦口,3,25,211800,中国-江苏省-南京市-浦口区,118.62802,32.05881,Pukou
栖霞区,栖霞,3,25,210046,中国-江苏省-南京市-栖霞区,118.88064,32.11352,Qixia
雨花台区,雨花台,3,25,210012,中国-江苏省-南京市-雨花台区,118.7799,31.99202,Yuhuatai
江宁区,江宁,3,25,211100,中国-江苏省-南京市-江宁区,118.8399,31.95263,Jiangning
六合区,六合,3,25,211500,中国-江苏省-南京市-六合区,118.8413,32.34222,Luhe
溧水区,溧水,3,25,211200,中国-江苏省-南京市-溧水区,119.028732,31.653061,Lishui
高淳区,高淳,3,25,211300,中国-江苏省-南京市-高淳区,118.87589,31.327132,Gaochun
无锡市,无锡,2,510,214000,中国-江苏省-无锡市,120.301663,31.574729,Wuxi
崇安区,崇安,3,510,214001,中国-江苏省-无锡市-崇安区,120.29975,31.58002,Chong'an
南长区,南长,3,510,214021,中国-江苏省-无锡市-南长区,120.30873,31.56359,Nanchang
北塘区,北塘,3,510,214044,中国-江苏省-无锡市-北塘区,120.29405,31.60592,Beitang
锡山区,锡山,3,510,214101,中国-江苏省-无锡市-锡山区,120.35699,31.5886,Xishan
惠山区,惠山,3,510,214174,中国-江苏省-无锡市-惠山区,120.29849,31.68088,Huishan
滨湖区,滨湖,3,510,214123,中国-江苏省-无锡市-滨湖区,120.29461,31.52162,Binhu
江阴市,江阴,3,510,214431,中国-江苏省-无锡市-江阴市,120.2853,31.91996,Jiangyin
宜兴市,宜兴,3,510,214200,中国-江苏省-无锡市-宜兴市,119.82357,31.33978,Yixing
徐州市,徐州,2,516,221003,中国-江苏省-徐州市,117.184811,34.261792,Xuzhou
鼓楼区,鼓楼,3,516,221005,中国-江苏省-徐州市-鼓楼区,117.18559,34.28851,Gulou
云龙区,云龙,3,516,221007,中国-江苏省-徐州市-云龙区,117.23053,34.24895,Yunlong
贾汪区,贾汪,3,516,221003,中国-江苏省-徐州市-贾汪区,117.45346,34.44264,Jiawang
泉山区,泉山,3,516,221006,中国-江苏省-徐州市-泉山区,117.19378,34.24418,Quanshan
铜山区,铜山,3,516,221106,中国-江苏省-徐州市-铜山区,117.183894,34.19288,Tongshan
丰县,丰县,3,516,221700,中国-江苏省-徐州市-丰县,116.59957,34.69972,Fengxian
沛县,沛县,3,516,221600,中国-江苏省-徐州市-沛县,116.93743,34.72163,Peixian
睢宁县,睢宁,3,516,221200,中国-江苏省-徐州市-睢宁县,117.94104,33.91269,Suining
新沂市,新沂,3,516,221400,中国-江苏省-徐州市-新沂市,118.35452,34.36942,Xinyi
邳州市,邳州,3,516,221300,中国-江苏省-徐州市-邳州市,117.95858,34.33329,Pizhou
常州市,常州,2,519,213000,中国-江苏省-常州市,119.946973,31.772752,Changzhou
天宁区,天宁,3,519,213000,中国-江苏省-常州市-天宁区,119.95132,31.75211,Tianning
钟楼区,钟楼,3,519,213023,中国-江苏省-常州市-钟楼区,119.90178,31.80221,Zhonglou
戚墅堰区,戚墅堰,3,519,213025,中国-江苏省-常州市-戚墅堰区,120.06106,31.71956,Qishuyan
新北区,新北,3,519,213022,中国-江苏省-常州市-新北区,119.97131,31.83046,Xinbei
武进区,武进,3,519,213100,中国-江苏省-常州市-武进区,119.94244,31.70086,Wujin
溧阳市,溧阳,3,519,213300,中国-江苏省-常州市-溧阳市,119.4837,31.41538,Liyang
金坛市,金坛,3,519,213200,中国-江苏省-常州市-金坛市,119.57757,31.74043,Jintan
苏州市,苏州,2,512,215002,中国-江苏省-苏州市,120.619585,31.299379,Suzhou
虎丘区,虎丘,3,512,215004,中国-江苏省-苏州市-虎丘区,120.57345,31.2953,Huqiu
吴中区,吴中,3,512,215128,中国-江苏省-苏州市-吴中区,120.63211,31.26226,Wuzhong
相城区,相城,3,512,215131,中国-江苏省-苏州市-相城区,120.64239,31.36889,Xiangcheng
姑苏区,姑苏,3,512,215031,中国-江苏省-苏州市-姑苏区,120.619585,31.299379,Gusu
吴江区,吴江,3,512,215200,中国-江苏省-苏州市-吴江区,120.638317,31.159815,Wujiang
常熟市,常熟,3,512,215500,中国-江苏省-苏州市-常熟市,120.75225,31.65374,Changshu
张家港市,张家港,3,512,215600,中国-江苏省-苏州市-张家港市,120.55538,31.87532,Zhangjiagang
昆山市,昆山,3,512,215300,中国-江苏省-苏州市-昆山市,120.98074,31.38464,Kunshan
太仓市,太仓,3,512,215400,中国-江苏省-苏州市-太仓市,121.10891,31.4497,Taicang
南通市,南通,2,513,226001,中国-江苏省-南通市,120.864608,32.016212,Nantong
崇川区,崇川,3,513,226001,中国-江苏省-南通市-崇川区,120.8573,32.0098,Chongchuan
港闸区,港闸,3,513,226001,中国-江苏省-南通市-港闸区,120.81778,32.03163,Gangzha
通州区,通州,3,513,226300,中国-江苏省-南通市-通州区,121.07293,32.0676,Tongzhou
海安县,海安,3,513,226600,中国-江苏省-南通市-海安县,120.45852,32.54514,Hai'an
如东县,如东,3,513,226400,中国-江苏省-南通市-如东县,121.18942,32.31439,Rudong
启东市,启东,3,513,226200,中国-江苏省-南通市-启东市,121.65985,31.81083,Qidong
如皋市,如皋,3,513,226500,中国-江苏省-南通市-如皋市,120.55969,32.37597,Rugao
海门市,海门,3,513,226100,中国-江苏省-南通市-海门市,121.16995,31.89422,Haimen
连云港市,连云港,2,518,222002,中国-江苏省-连云港市,119.178821,34.600018,Lianyungang
连云区,连云,3,518,222042,中国-江苏省-连云港市-连云区,119.37304,34.75293,Lianyun
海州区,海州,3,518,222003,中国-江苏省-连云港市-海州区,119.13128,34.56986,Haizhou
赣榆区,赣榆,3,518,222100,中国-江苏省-连云港市-赣榆区,119.128774,34.839154,Ganyu
东海县,东海,3,518,222300,中国-江苏省-连云港市-东海县,118.77145,34.54215,Donghai
灌云县,灌云,3,518,222200,中国-江苏省-连云港市-灌云县,119.23925,34.28391,Guanyun
灌南县,灌南,3,518,222500,中国-江苏省-连云港市-灌南县,119.35632,34.09,Guannan
淮安市,淮安,2,517,223001,中国-江苏省-淮安市,119.021265,33.597506,Huai'an
清河区,清河,3,517,223001,中国-江苏省-淮安市-清河区,119.00778,33.59949,Qinghe
淮安区,淮安,3,517,223200,中国-江苏省-淮安市-淮安区,119.021265,33.597506,Huai'an
淮阴区,淮阴,3,517,223300,中国-江苏省-淮安市-淮阴区,119.03485,33.63171,Huaiyin
清浦区,清浦,3,517,223002,中国-江苏省-淮安市-清浦区,119.02648,33.55232,Qingpu
涟水县,涟水,3,517,223400,中国-江苏省-淮安市-涟水县,119.26083,33.78094,Lianshui
洪泽县,洪泽,3,517,223100,中国-江苏省-淮安市-洪泽县,118.87344,33.29429,Hongze
盱眙县,盱眙,3,517,211700,中国-江苏省-淮安市-盱眙县,118.54495,33.01086,Xuyi
金湖县,金湖,3,517,211600,中国-江苏省-淮安市-金湖县,119.02307,33.02219,Jinhu
盐城市,盐城,2,515,224005,中国-江苏省-盐城市,120.139998,33.377631,Yancheng
亭湖区,亭湖,3,515,224005,中国-江苏省-盐城市-亭湖区,120.16583,33.37825,Tinghu
盐都区,盐都,3,515,224055,中国-江苏省-盐城市-盐都区,120.15441,33.3373,Yandu
响水县,响水,3,515,224600,中国-江苏省-盐城市-响水县,119.56985,34.20513,Xiangshui
滨海县,滨海,3,515,224500,中国-江苏省-盐城市-滨海县,119.82058,33.98972,Binhai
阜宁县,阜宁,3,515,224400,中国-江苏省-盐城市-阜宁县,119.80175,33.78228,Funing
射阳县,射阳,3,515,224300,中国-江苏省-盐城市-射阳县,120.26043,33.77636,Sheyang
建湖县,建湖,3,515,224700,中国-江苏省-盐城市-建湖县,119.79852,33.47241,Jianhu
东台市,东台,3,515,224200,中国-江苏省-盐城市-东台市,120.32376,32.85078,Dongtai
大丰市,大丰,3,515,224100,中国-江苏省-盐城市-大丰市,120.46594,33.19893,Dafeng
扬州市,扬州,2,514,225002,中国-江苏省-扬州市,119.421003,32.393159,Yangzhou
广陵区,广陵,3,514,225002,中国-江苏省-扬州市-广陵区,119.43186,32.39472,Guangling
邗江区,邗江,3,514,225002,中国-江苏省-扬州市-邗江区,119.39816,32.3765,Hanjiang
江都区,江都,3,514,225200,中国-江苏省-扬州市-江都区,119.567481,32.426564,Jiangdu
宝应县,宝应,3,514,225800,中国-江苏省-扬州市-宝应县,119.31213,33.23549,Baoying
仪征市,仪征,3,514,211400,中国-江苏省-扬州市-仪征市,119.18432,32.27197,Yizheng
高邮市,高邮,3,514,225600,中国-江苏省-扬州市-高邮市,119.45965,32.78135,Gaoyou
镇江市,镇江,2,511,212004,中国-江苏省-镇江市,119.452753,32.204402,Zhenjiang
京口区,京口,3,511,212003,中国-江苏省-镇江市-京口区,119.46947,32.19809,Jingkou
润州区,润州,3,511,212005,中国-江苏省-镇江市-润州区,119.41134,32.19523,Runzhou
丹徒区,丹徒,3,511,212028,中国-江苏省-镇江市-丹徒区,119.43383,32.13183,Dantu
丹阳市,丹阳,3,511,212300,中国-江苏省-镇江市-丹阳市,119.57525,31.99121,Danyang
扬中市,扬中,3,511,212200,中国-江苏省-镇江市-扬中市,119.79718,32.2363,Yangzhong
句容市,句容,3,511,212400,中国-江苏省-镇江市-句容市,119.16482,31.95591,Jurong
泰州市,泰州,2,523,225300,中国-江苏省-泰州市,119.915176,32.484882,Taizhou
海陵区,海陵,3,523,225300,中国-江苏省-泰州市-海陵区,119.91942,32.49101,Hailing
高港区,高港,3,523,225321,中国-江苏省-泰州市-高港区,119.88089,32.31833,Gaogang
姜堰区,姜堰,3,523,225500,中国-江苏省-泰州市-姜堰区,120.148208,32.508483,Jiangyan
兴化市,兴化,3,523,225700,中国-江苏省-泰州市-兴化市,119.85238,32.90944,Xinghua
靖江市,靖江,3,523,214500,中国-江苏省-泰州市-靖江市,120.27291,32.01595,Jingjiang
泰兴市,泰兴,3,523,225400,中国-江苏省-泰州市-泰兴市,120.05194,32.17187,Taixing
宿迁市,宿迁,2,527,223800,中国-江苏省-宿迁市,118.293328,33.945154,Suqian
宿城区,宿城,3,527,223800,中国-江苏省-宿迁市-宿城区,118.29141,33.94219,Sucheng
宿豫区,宿豫,3,527,223800,中国-江苏省-宿迁市-宿豫区,118.32922,33.94673,Suyu
沭阳县,沭阳,3,527,223600,中国-江苏省-宿迁市-沭阳县,118.76873,34.11446,Shuyang
泗阳县,泗阳,3,527,223700,中国-江苏省-宿迁市-泗阳县,118.7033,33.72096,Siyang
泗洪县,泗洪,3,527,223900,中国-江苏省-宿迁市-泗洪县,118.21716,33.45996,Sihong
浙江省,浙江,1,,,中国-浙江省,120.153576,30.287459,Zhejiang
杭州市,杭州,2,571,310026,中国-浙江省-杭州市,120.153576,30.287459,Hangzhou
上城区,上城,3,571,310002,中国-浙江省-杭州市-上城区,120.16922,30.24255,Shangcheng
下城区,下城,3,571,310006,中国-浙江省-杭州市-下城区,120.18096,30.28153,Xiacheng
江干区,江干,3,571,310016,中国-浙江省-杭州市-江干区,120.20517,30.2572,Jianggan
拱墅区,拱墅,3,571,310011,中国-浙江省-杭州市-拱墅区,120.14209,30.31968,Gongshu
西湖区,西湖,3,571,310013,中国-浙江省-杭州市-西湖区,120.12979,30.25949,Xihu
滨江区,滨江,3,571,310051,中国-浙江省-杭州市-滨江区,120.21194,30.20835,Binjiang
萧山区,萧山,3,571,311200,中国-浙江省-杭州市-萧山区,120.26452,30.18505,Xiaoshan
余杭区,余杭,3,571,311100,中国-浙江省-杭州市-余杭区,120.29986,30.41829,Yuhang
桐庐县,桐庐,3,571,311500,中国-浙江省-杭州市-桐庐县,119.68853,29.79779,Tonglu
淳安县,淳安,3,571,311700,中国-浙江省-杭州市-淳安县,119.04257,29.60988,Chun'an
建德市,建德,3,571,311600,中国-浙江省-杭州市-建德市,119.28158,29.47603,Jiande
富阳区,富阳,3,571,311400,中国-浙江省-杭州市-富阳区,119.96041,30.04878,Fuyang
临安市,临安,3,571,311300,中国-浙江省-杭州市-临安市,119.72473,30.23447,Lin'an
宁波市,宁波,2,574,315000,中国-浙江省-宁波市,121.549792,29.868388,Ningbo
海曙区,海曙,3,574,315000,中国-浙江省-宁波市-海曙区,121.55106,29.85977,Haishu
江东区,江东,3,574,315040,中国-浙江省-宁波市-江东区,121.57028,29.86701,Jiangdong
江北区,江北,3,574,315020,中国-浙江省-宁波市-江北区,121.55681,29.88776,Jiangbei
北仑区,北仑,3,574,315800,中国-浙江省-宁波市-北仑区,121.84408,29.90069,Beilun
镇海区,镇海,3,574,315200,中国-浙江省-宁波市-镇海区,121.71615,29.94893,Zhenhai
鄞州区,鄞州,3,574,315100,中国-浙江省-宁波市-鄞州区,121.54754,29.81614,Yinzhou
象山县,象山,3,574,315700,中国-浙江省-宁波市-象山县,121.86917,29.47758,Xiangshan
宁海县,宁海,3,574,315600,中国-浙江省-宁波市-宁海县,121.43072,29.2889,Ninghai
余姚市,余姚,3,574,315400,中国-浙江省-宁波市-余姚市,121.15341,30.03867,Yuyao
慈溪市,慈溪,3,574,315300,中国-浙江省-宁波市-慈溪市,121.26641,30.16959,Cixi
奉化市,奉化,3,574,315500,中国-浙江省-宁波市-奉化市,121.41003,29.65537,Fenghua
温州市,温州,2,577,325000,中国-浙江省-温州市,120.672111,28.000575,Wenzhou
鹿城区,鹿城,3,577,325000,中国-浙江省-温州市-鹿城区,120.65505,28.01489,Lucheng
龙湾区,龙湾,3,577,325013,中国-浙江省-温州市-龙湾区,120.83053,27.91284,Longwan
瓯海区,瓯海,3,577,325005,中国-浙江省-温州市-瓯海区,120.63751,28.00714,Ouhai
洞头县,洞头,3,577,325700,中国-浙江省-温州市-洞头县,121.15606,27.83634,Dongtou
永嘉县,永嘉,3,577,325100,中国-浙江省-温州市-永嘉县,120.69317,28.15456,Yongjia
平阳县,平阳,3,577,325400,中国-浙江省-温州市-平阳县,120.56506,27.66245,Pingyang
苍南县,苍南,3,577,325800,中国-浙江省-温州市-苍南县,120.42608,27.51739,Cangnan
文成县,文成,3,577,325300,中国-浙江省-温州市-文成县,120.09063,27.78678,Wencheng
泰顺县,泰顺,3,577,325500,中国-浙江省-温州市-泰顺县,119.7182,27.55694,Taishun
瑞安市,瑞安,3,577,325200,中国-浙江省-温州市-瑞安市,120.65466,27.78041,Rui'an
乐清市,乐清,3,577,325600,中国-浙江省-温州市-乐清市,120.9617,28.12404,Yueqing
嘉兴市,嘉兴,2,573,314000,中国-浙江省-嘉兴市,120.750865,30.762653,Jiaxing
南湖区,南湖,3,573,314051,中国-浙江省-嘉兴市-南湖区,120.78524,30.74865,Nanhu
秀洲区,秀洲,3,573,314031,中国-浙江省-嘉兴市-秀洲区,120.70867,30.76454,Xiuzhou
嘉善县,嘉善,3,573,314100,中国-浙江省-嘉兴市-嘉善县,120.92559,30.82993,Jiashan
海盐县,海盐,3,573,314300,中国-浙江省-嘉兴市-海盐县,120.9457,30.52547,Haiyan
海宁市,海宁,3,573,314400,中国-浙江省-嘉兴市-海宁市,120.6813,30.5097,Haining
平湖市,平湖,3,573,314200,中国-浙江省-嘉兴市-平湖市,121.02166,30.69618,Pinghu
桐乡市,桐乡,3,573,314500,中国-浙江省-嘉兴市-桐乡市,120.56485,30.6302,Tongxiang
湖州市,湖州,2,572,313000,中国-浙江省-湖州市,120.102398,30.867198,Huzhou
吴兴区,吴兴,3,572,313000,中国-浙江省-湖州市-吴兴区,120.12548,30.85752,Wuxing
南浔区,南浔,3,572,313009,中国-浙江省-湖州市-南浔区,120.42038,30.86686,Nanxun
德清县,德清,3,572,313200,中国-浙江省-湖州市-德清县,119.97836,30.53369,Deqing
长兴县,长兴,3,572,313100,中国-浙江省-湖州市-长兴县,119.90783,31.00606,Changxing
安吉县,安吉,3,572,313300,中国-浙江省-湖州市-安吉县,119.68158,30.63798,Anji
绍兴市,绍兴,2,575,312000,中国-浙江省-绍兴市,120.582112,29.997117,Shaoxing
越城区,越城,3,575,312000,中国-浙江省-绍兴市-越城区,120.5819,29.98895,Yuecheng
柯桥区,柯桥,3,575,312030,中国-浙江省-绍兴市-柯桥区,120.492736,30.08763,Keqiao 
上虞区,上虞,3,575,312300,中国-浙江省-绍兴市-上虞区,120.476075,30.078038,Shangyu
新昌县,新昌,3,575,312500,中国-浙江省-绍兴市-新昌县,120.90435,29.49991,Xinchang
诸暨市,诸暨,3,575,311800,中国-浙江省-绍兴市-诸暨市,120.23629,29.71358,Zhuji
嵊州市,嵊州,3,575,312400,中国-浙江省-绍兴市-嵊州市,120.82174,29.58854,Shengzhou
金华市,金华,2,579,321000,中国-浙江省-金华市,119.649506,29.089524,Jinhua
